PSMA3	0.954527357
RPS28	-0.299579517
UCHL1	1.194843827
HNRNPC	1.346776307
C12orf75	-4.732095146
HNRNPA1	0.877723818
ATP6V0C	1.148324173
IFITM2	-1.167905834
CDC37	0.368808486
SLC38A2	-0.64286772
RPL22	0.307284261
RPL38	0.380256764
HINT1	0.079824199
RPLP2	1.171937543
COL12A1	-7.143796375
RPL3	0.774114418
RTN4	-0.851501591
NCL	2.146876066
YWHAZ	0.403295681
GJA1	1.032294742
RPS17	0.529101531
HSPA5	0.475438815
FSTL1	-2.542267513
RPS7	0.608454259
HMGB1	1.043601176
RPS3	0.941078741
EFEMP1	-4.8561462
RPS25	0.754790083
ADM	-2.064017896
HSP90AA1	1.237622233
GAPDH	0.941864549
ATP5G2	0.892477857
SFRS2	1.9000532
NCKAP1	0.389867872
CYR61	-3.880735958
PRDX1	1.479215562
SNRPB	2.687039361
HMGCS1	2.350656486
THOC3	2.531824364
SFRS9	0.928734238
ITGB1	-2.464249158
RPL8	1.278038524
CNIH4	0.117343071
ARL6IP1	1.148543372
FOS	-4.910467991
DNMT3B	4.162547568
EIF1	-0.833961463
EIF4A2	-0.793042029
H3F3A	1.955069096
PRKAR1A	-2.064243082
DPPA4	4.272207253
EIF4B	-0.06370734
DUSP1	-6.65989448
VCL	0.067694465
ENO1	1.453888872
ANP32B	-1.193803949
SNX5	1.405217866
CAPZB	0.093283516
TIMP3	-7.268809265
TRAM1	-2.21674752
PARK7	0.491318175
OSTC	-0.452907701
HNRNPA2B1	1.095834594
MT1G	3.384433365
RHOA	-0.361013458
GNB2L1	0.903950625
RPL26	0.695594493
C14orf2	0.267987805
HSPE1	2.537716293
RPS14	1.009156106
DHX15	0.813220308
LIN28A	4.586005493
40423	-0.697881552
WNT5A	-8.050187256
H3F3B	0.492771951
TDGF1	3.958582972
DSTN	-1.502919941
DDX17	0.20345029
HNRNPA0	0.965661613
KRTCAP2	0.064432111
HSP90B1	0.142936657
TMED3	-0.620155827
SET	1.488262898
HDGF	0.734310464
TPRKB	1.847921375
CDK2AP1	-0.037206721
FN1	-6.096038426
TMSB10	-0.518303866
PCBP1	0.187261909
TCP1	1.542671263
PSMB5	1.467713821
UBB	0.311997198
NUDT5	0.925648496
XRCC6	1.388914796
CCT8	1.462969173
PABPC1	-0.005659082
TMED2	-0.58041922
RPS23	0.823917789
PTBP1	1.884363589
SRP14	-0.434372746
C1QBP	3.166592434
LGALS1	-6.256623939
EIF4G2	0.672900172
CLTC	-0.41337122
UGP2	1.286886693
RBPMS2	4.845177948
RPS11	0.441199077
MRFAP1	0.243500757
IDH1	2.170685645
MARCKSL1	3.415384054
PFN1	1.33544608
RPS10	1.374185126
SFRS3	1.226391423
RPL18A	0.556680144
PSMD11	1.05402345
COX6B1	0.341036918
ACTR3	-0.9853062
RPL29	1.000780788
ATP5O	0.695109704
GLO1	0.851363616
COX5A	1.751761722
HNRNPK	1.035865453
PSAT1	0.461719477
PLS3	0.101170091
SPCS2	-0.777164872
CCT5	2.175865277
MDH1	0.634149783
ARPC5	-1.517894938
ARPC2	-0.813867476
LAPTM4B	2.508810069
MGST3	-0.694640696
TSHZ1	-7.220278191
MRPL51	0.699366457
FHL2	-2.419149605
TXNRD1	-1.840992246
RPL13	0.471055177
RPS3A	0.362541676
PSAP	-0.681121127
SFRS1	1.634871154
LITAF	-0.636009722
TUBA1C	1.31242057
PSMD6	0.99580155
ATP5C1	0.654756998
SFRS7	1.735347656
KPNA2	1.996201911
ATP5E	-0.354736656
SFPQ	2.084534591
CITED2	-4.533524196
GBE1	-3.189242277
SEPHS1	3.657754563
VDAC1	0.436543114
RBX1	0.489252272
BANF1	1.639007651
SNRPG	1.596375581
HNRNPD	1.526739053
RAB1A	-1.003884145
SLC16A1	2.260329275
NAP1L1	1.157038743
CD99	-4.113625785
RPL37	0.412883718
MKI67IP	1.160064379
C22orf28	0.954048873
WBP5	-1.817669533
XRCC5	1.936350412
SERPINH1	-0.557821631
TMEM14A	-2.021631055
PDIA6	0.383015312
S100A4	-4.601357231
GDI2	1.031033054
CD164	-2.133820009
ZFP36L1	-1.931026909
MORF4L1	-0.41743157
TOMM5	0.757976026
COX8A	1.34760541
RPL17	0.278362331
NDUFA1	-0.334933842
TMBIM4	-2.213539906
TPM3	1.271583205
CSE1L	2.199259772
CTSK	-4.330018682
COX17	1.204358499
MT2A	-2.08975861
GABARAP	-0.130248046
TSEN34	-1.271718307
ATP5H	0.00453494
ATP5I	1.421208009
PRDX3	0.877630681
FAU	1.106505528
UBC	-0.652404905
DPYSL3	2.214992877
CCDC72	1.033483647
BNIP3	-2.99553454
YBX1	0.604447705
RUVBL1	1.375064552
CTGF	-2.462372462
CDC123	1.101422451
SFT2D1	0.701052121
HNRNPM	1.894376906
FAM45A	-0.590525398
SNHG6	-0.00574134
POMP	0.060732845
FAM60A	3.461014896
SLC25A6	0.810241319
KDM1A	2.525075509
USMG5	0.58849049
CDKN1A	-5.092990415
NDUFA4	1.068629079
TXN	-0.078785054
DUT	1.204510902
NDUFV2	1.512151221
SEPW1	1.35748171
C1S	-5.265272646
SS18L2	1.445811487
CNBP	0.611817516
EIF2S3	-0.113175656
COL1A1	-3.702538279
CALD1	-2.407801082
NUP37	0.659448464
SLC25A5	1.320892606
PARL	1.725392796
PGK1	0.106230001
CLIC4	-1.477554063
CALU	-1.61614021
SEC11A	0.154247448
JUNB	-5.642168937
APOC1	4.137503524
HIST1H4C	3.038500476
NGFRAP1	0.584442603
ILF2	1.833732481
SAP18	-0.150764504
DAB2	-5.752217678
COX7B	1.050524347
SURF4	-1.52360004
WEE1	0.304830076
TAF7	0.359439894
SRP9	0.286020094
LRRC8A	1.860239276
SUPT4H1	0.637543402
FUS	2.128924539
CAPZA1	0.175936307
PRDX4	0.153935353
RPS15	1.424129709
HMGCR	1.789669469
LSM3	1.321392826
SSB	0.706872069
SQLE	1.467446954
CD9	0.428979058
ATP6V0E1	-1.080799711
PDLIM1	0.931699826
PTGES3	1.273858787
OAT	-0.381964999
ALDOA	-0.009809022
TMED10	-0.249716321
TOMM7	1.105353
CCNI	-0.303624089
KDELR1	0.372834915
EIF4A1	1.688605249
RPS5	1.060046984
SULF1	-6.857307166
ATP5G1	1.685572168
COX6A1	0.873798669
HMGA1	3.357047216
SUMO2	0.593739945
RPL36	1.451771879
YWHAB	0.09088657
SSBP1	1.50630719
MGST1	0.042226985
ATP6AP2	-1.824159478
STRAP	1.157798512
DARS	-0.530668816
NONO	0.787935941
PPIH	2.294515719
NME1-NME2	0.585675229
C1R	-5.443921907
RPL10	0.491346132
STARD7	0.9788227
SDCBP	-1.281203942
PCMT1	-0.024291411
NDUFB4	0.219077234
PARP1	2.943819697
NOP10	0.991529818
ID2	-4.475533841
APP	0.256079795
HNRNPAB	2.078833598
ATP1B3	0.290479996
POLR2G	1.920226132
NDUFS6	1.919862034
ITM2C	1.300548698
C6orf115	2.384227022
CNN3	-0.004219511
SLC7A3	3.97345256
SEC61B	-0.122082543
GNG12	-2.627504934
PDCD6	-0.79383604
ANXA2P2	-2.784204824
LOC653566	-0.635129215
MRPS6	1.010484217
NSL1	0.761563659
PFN2	-0.21896392
HLA-B	-3.33850714
PIP5K1A	1.160563126
NDUFS5	1.320380751
GGCT	2.287909162
RND3	-2.500784888
RBMX	1.870516979
RAB5A	0.257993343
TMEM183A	1.04798967
ADH5	0.498212535
RARS	0.498932031
PAIP2	0.746202729
CD81	-0.457022109
SCD	1.805378702
TCEB1	0.620479197
RPS18	0.517900291
PRPS1	1.404720208
GAS5	-0.202517987
MRPL3	1.202615153
PLOD2	-3.064457356
ACTC1	4.244700701
TERF1	3.560142233
FDFT1	1.618600798
IER2	-0.304377029
AZIN1	1.06765695
TARS	1.500973825
SUB1	-0.195825156
TRIM22	-2.41638819
TPM1	0.212103267
FABP5	3.653396698
TIMM13	2.392362178
TSG101	-0.50396459
SNRPC	1.688105691
GNB1	-0.319205988
GAL	4.241840184
PSMD7	0.50010137
FAM96B	0.347366804
CENPV	3.610611661
ACTN1	-0.201159832
MYL12A	-0.907494077
TUBB	1.528272485
NACA	0.374093556
PSMB7	0.921471737
MT1H	3.978978917
GNAI3	-0.460467927
ITM2B	-1.155317262
SFRP2	4.854971931
RPL18	0.783058372
GTF2H5	-1.813300816
BTF3L4	0.135230439
UBL5	0.935357866
CCT4	1.157341204
UBE2I	1.306418499
COL6A1	-3.584088087
HLA-C	-1.654101177
SUMO3	0.266944122
U2AF1	1.606590772
TMBIM6	0.184996101
IMP3	2.463977391
MARCKS	-1.972961767
DEK	0.442820997
XPOT	0.599365388
ATP5F1	0.290191229
CSRP2	1.297714964
FERMT2	-0.588584722
HMGB2	0.745258801
FRMD6	-3.703201841
FKBP1A	0.373088087
MALAT1	-2.773307441
SPCS1	-0.724585696
DYNLL1	0.328226234
C1orf151	-0.231534737
MMADHC	0.44028636
FASTKD2	1.225943695
PSMB2	1.566839004
NEDD8	1.124740747
UBE2V2	-0.054304915
CCNB1	2.245594474
HNRPDL	0.743561201
EPCAM	3.821639763
OAZ2	1.585706291
ZFAND5	-0.930287236
CLDN11	-5.723005363
ATXN10	0.487022017
FDPS	1.636635152
BZW1	-0.111345745
TMEM97	2.897002438
RSL24D1	0.281032051
NFE2L2	-2.087462841
PRSS23	-4.907175967
PAPSS2	-2.424964801
IGFBP4	-3.420946387
MT1X	3.341021177
CCNG1	-0.274419031
DDAH1	-1.686727924
NDUFA6	0.684111323
MRPL20	1.023356488
CLDN6	5.265272229
BCAT1	1.109857452
DDX39	2.989371303
TMEM59	-1.579711208
NUCKS1	1.194212294
HMGN3	1.897736536
RPL32	0.485113297
ITM2A	4.464839317
40432	-2.798874969
MORF4L2	-0.593460711
COX4I1	0.438511951
DDX5	0.096946507
MAGED1	-1.981728772
DBI	1.167689483
PPA1	0.884067792
FBL	2.280833229
TGFBI	-5.743972454
UBE2S	3.314512372
KDELR2	-1.621334417
EIF3C	1.270688767
PMAIP1	1.857727759
FKBP4	3.918687023
SCO1	0.65849997
PIM1	1.143888528
ARMCX6	0.358875025
RNPS1	1.865296424
RAI14	-0.665479243
SFRS11	-0.050304395
LPHN2	1.657441572
NCBP2	0.624311719
MRPS33	0.707728466
HLA-A	-0.830473131
EMP3	-2.754460595
ID1	-2.049745307
ST13	0.270838633
NAA50	0.658423649
L1TD1	4.890449266
MRPS23	1.105668348
PLIN2	-1.220935669
TARDBP	1.372369515
CTSB	-5.320623865
PLRG1	0.419458448
SOX2	3.185147101
CCL2	-5.336530711
CFL2	-2.91260354
SFRP1	-0.504906306
AURKB	3.791646264
TMED9	-0.491630104
FAM127A	-0.872899002
TMEM93	0.823046702
DHCR24	2.112891021
SOD1	0.078756165
PSMB4	0.686759849
SKP1	-0.309284311
MAPRE1	0.573915347
PCBP2	0.624593742
SNX7	-1.833294079
TOMM20	0.397027358
COPS3	1.542004525
TMEM208	1.05364082
ATP5G3	0.872586243
POLR2H	1.710426922
SNRPA1	2.394103068
HIF1A	-1.57111184
DCTD	-0.863109954
SERBP1	1.589672844
MYLK	-5.527134005
RPS26	0.925960707
RAB11A	-0.057901452
PRNP	-3.336306843
C14orf166	1.223167023
MLF2	1.144215822
BLMH	1.340318692
LTA4H	0.717889509
SNRPB2	0.924604236
RAP1B	-1.586614127
CBS	2.746709122
NDUFC1	-0.170231035
LAMP1	-0.675532157
RBM4	0.817490913
H1F0	-1.787846763
TRA2B	1.115630742
MTDH	-0.77985059
EIF2S2	0.435289575
RPL23A	0.750418903
COX7A2L	-0.943999443
P4HB	-0.244652645
SEC61G	0.67505456
NHP2	2.257903931
STAT1	-2.128034426
PJA2	-1.564851742
ACAT2	2.452080023
HNRNPF	0.917951891
REXO2	-1.180715301
PDHB	0.441589352
SUMO1	0.697052916
NDUFB1	0.047184509
MATR3	0.685138648
CSDE1	0.026230614
MAD2L1	2.130606571
SERF2	-0.285424835
TKT	1.012341841
PERP	-1.203437166
MRPL50	1.190142176
CHN1	-3.046637498
RCC2	3.051208392
SF3B1	0.702399103
BASP1	0.105658227
GSTO1	-1.520016245
SLC38A1	0.846162664
BRD3	3.352535432
TMSB15A	3.443419683
LSM14A	0.460613629
UBE2G1	0.764025805
PTRF	-3.410622071
XPO1	1.614075987
EIF4E	0.773114598
SLC29A1	4.603000282
SNX3	-1.161213429
DDX21	2.094122177
UBE2D2	-0.205703173
SRP72	0.463900394
DKC1	1.962447992
GRSF1	0.429163151
PCDH18	-3.517669388
TCEA1	-0.581155757
NDUFAB1	1.65254186
EIF3M	0.635639631
UQCRQ	0.216328939
PGRMC1	-0.591809967
PSMD2	1.007520833
CSNK1A1	-0.445433584
RBBP7	0.576633898
FBLN5	-5.55941473
ARF1	-0.921939902
SCARB2	-2.646402671
KIAA0174	1.03829899
NPC2	0.606391806
EIF5A	1.135264223
FARSB	1.503784683
CKB	4.26655164
POLR2B	0.367972833
RSU1	-1.008502851
ODC1	2.222210705
UFM1	-1.753960938
PTP4A2	-0.811474882
PSMG1	0.926479548
PCNA	1.349164219
SNRPF	1.9116107
THY1	-0.025968027
PSMA7	1.075816915
SERINC3	-1.179533506
MLLT11	2.58376679
BUB3	0.468581638
KHDRBS1	1.070183625
FZD7	0.979506234
NARS	0.481818012
GTF2E2	-0.486143172
PSMC5	1.015718352
LYPLA1	1.26312683
BCAP31	0.683276707
USO1	0.586462724
PHB	1.783881812
CKAP4	-1.7121295
MAD2L2	3.413960459
TMEM66	-0.475761842
STK24	0.873208572
TMEM223	1.574198747
EIF4EBP2	1.62125637
SLC39A1	1.955212382
ADAM9	-4.573653151
SC5DL	1.141939461
GPM6B	3.452227134
HERC4	-1.82909697
PARVA	-3.658578837
CCT7	1.499354753
PSMD1	1.198730945
SLC2A3	2.273867188
PABPC4	0.509166384
TSPAN3	-0.573553171
APEX1	1.212681113
AP2M1	-0.171427565
PNRC2	0.321349534
PSMA5	0.2547667
CANX	0.081369363
SSR2	0.274403265
RAB18	-1.39189718
MYST2	2.766681544
COL5A2	-3.390189079
TM9SF2	0.126165799
ATP6V1E1	-0.318603459
CISD2	0.425001661
EIF4H	0.506742499
TAF9	0.81801077
SSRP1	2.343912445
C6orf62	-0.368011516
LBH	-3.907752936
CIRBP	-0.265440389
TUBB2A	2.649679575
COPZ1	-0.317332166
B3GALT6	0.12392862
NAE1	1.26674642
GLOD4	1.066256269
GLUL	0.445231922
P4HA1	-3.122054043
NDUFB9	1.495048344
SRP54	-0.253237757
EIF3F	0.449187989
C15orf24	-0.6845051
MME	-4.00520072
AK3	-1.394579251
GTF3C6	1.001288628
TXNL1	0.88762665
KPNB1	0.534908564
SPATS2L	0.564374404
TMEM167A	0.44131853
DKK3	-4.115039805
IARS	0.135462978
OCIAD2	2.311328894
ARL6IP5	-2.841465763
NHP2L1	1.163138124
ZRANB2	0.116664702
C16orf75	2.471982935
ACLY	1.432429717
CGGBP1	-0.74843986
CLNS1A	0.858375273
RPS27L	-2.094304324
RNF11	-0.95405687
BNIP3L	-2.723777978
PPAP2B	-2.271385025
RAB14	-1.380340966
PPP2CB	-0.435210887
PSIP1	2.019293782
TMEM98	-0.275573036
ELOVL5	-0.026591121
OCIAD1	-0.079994915
HSBP1	0.089577534
TMED7	-1.33108339
C18orf10	1.057792312
RNH1	-1.868602111
TIMM8B	1.564561469
DNAJC8	0.867204853
CTSL1	-2.736297199
TMSL3	-0.637454294
C17orf79	-0.693125333
SNURF	2.746369567
LIPA	-1.346788084
CCT6A	1.514706592
CMPK1	-2.400813259
NDUFB2	0.128242446
ZMYND11	-1.945608106
CDCA7L	2.724081156
KRT18	3.191910548
LGALS3	-5.042231532
SSR1	-0.786253265
CORO1C	-1.167942125
CSNK2A1	1.503247092
PSMA4	0.961128589
CD59	-3.306268869
RRAS2	0.144681235
PTTG1	1.769126772
SCOC	-1.343678276
GPATCH4	2.845595892
RPF2	1.919888761
NQO1	-2.037089319
MIF	1.515658054
DDX1	0.877825019
NPTN	-0.973096062
PHC1	3.579558468
SERINC1	-2.405161795
LAMC1	-2.290869264
MAT2A	1.100048997
SEMA6A	4.851185184
DAD1	-0.604896144
GPC4	3.879457989
SDHD	-0.25927983
WDR1	-0.225260268
ENY2	0.551783387
COL5A1	-5.357255449
SC4MOL	0.645664256
ANAPC13	-1.318765947
PRICKLE4	1.262646589
HIGD1A	0.167524734
SFRS5	-0.009529225
PSMD14	1.307125638
LASS2	1.078317872
HNRNPU	1.143032251
UBA2	1.431481471
TOP2A	2.048280744
ARHGAP1	-0.365804376
SHFM1	0.725289698
MAGOH	1.34462149
ATF4	0.758787486
DRG1	0.915873067
PTPLAD1	0.855362826
USP9X	0.90058513
SGK1	-2.219288128
PHB2	1.943635631
TRIAP1	0.825624837
AHSA1	1.761363095
C17orf61	0.556702439
VGLL3	-5.280649045
DRAP1	0.434318818
ERP29	0.944936651
UQCRB	-0.093219328
TMEM85	-0.547809502
DYNLT1	-0.549091339
C20orf24	0.867418907
MPHOSPH6	0.096360047
DPP4	-5.622395827
TAX1BP3	-1.008071849
BRI3	-1.681064671
LSM12	1.019574507
CXADR	3.652154639
TCEAL8	0.31870073
COX5B	0.184155163
RPL36AL	0.16216886
C11orf58	0.481509672
CAP1	-0.261004551
IER3IP1	-1.50617263
TMEM147	1.284341097
MRPS14	0.547372492
DLGAP5	2.656124807
TMEM123	-2.657600706
CCT3	1.69647549
MOSPD1	-0.821242381
EZR	2.755921928
DGUOK	1.225901379
LARS	1.304632349
CNOT1	1.166339044
RNASEK	-0.397673223
HSPH1	0.985981626
CSNK1E	0.189096713
CHCHD8	2.555742362
SAT1	-0.992586763
HMGN2	0.331180317
ISCU	-1.132049519
CXCL12	-3.404504019
COPA	-0.460716738
TFG	-0.426288016
ACTR2	-0.958412156
CASP3	1.663917297
GABARAPL2	-0.971350969
LAMP2	-2.316645228
RPN2	0.499086783
EIF1AX	0.863020803
NASP	2.999737986
NCRNA00188	-0.656815028
JKAMP	-0.608419269
PSMB6	1.8283017
ITGB5	1.77755234
HNRNPH3	0.695780491
ATP6V1G1	0.162546843
SPINT2	3.342043232
NDUFB3	-0.39975457
AKIRIN1	2.265297839
TEX10	2.316875888
ATIC	1.809360987
OBFC2A	-3.925647458
HNRNPH1	0.824613336
ADSS	0.760391443
NDFIP2	-1.822677228
PSMA1	0.620052899
RAB2A	-1.428879322
POLR2F	1.928889484
RAD51AP1	1.410799123
ARF3	1.391170697
HNRNPR	0.870866881
ZRANB1	0.41969412
SARNP	0.467614899
SPOCK1	-4.472279346
TMEM60	-0.277131403
RSRC2	0.309869958
RBM3	-0.290147523
RANBP9	-1.202638544
USP12	0.990217679
TUBA1A	-0.149364296
HADHB	-1.238075244
PHGDH	1.290955454
CALM1	0.545267011
H2AFY	-0.835177897
JARID2	3.594451054
DYNLRB1	-0.145516198
ARPC3	-0.559432303
MCL1	0.150316943
TIA1	-0.764187063
NCRNA00152	-1.301884071
ZFAND6	0.401201863
VDAC2	0.848336804
S100A11	-1.266290168
RCN1	-1.707471458
ARCN1	-0.265666611
RECK	-4.852023971
CNIH	-0.535348473
SH3BGRL3	-1.519858919
PWP1	1.207314328
VPS29	-0.771380646
40243	-0.877447674
RAC1	0.553000381
C1orf198	-2.540409305
DAZAP2	-2.648449855
CBX3	0.427763176
HSPA9	1.286913927
MRPL42	1.098072123
ZNF131	-0.536837858
FGF2	-1.534364319
TMEM205	1.324327609
UBA52	0.735952707
DR1	-0.1078119
PSME3	2.462576638
PTTG1IP	-0.795005353
YWHAH	1.146803508
PKD2	-1.29087765
SDC4	-1.421584441
PABPN1	1.211003063
CCND1	-1.882257766
PROM1	4.222934686
GOT2	2.150776669
CYBRD1	-4.247144504
WDR12	1.870905871
PSENEN	0.810275358
WBP11	1.545814763
TMEM47	-2.087633998
GCA	2.673630562
NCOA4	-0.943367106
BCAS2	0.530160523
MCM3	3.346590149
MYH9	-1.025827851
EI24	0.565305277
TTC1	0.973740876
DCAF13	1.430544417
U2AF2	2.160362059
NIF3L1	2.125855684
MSH6	2.327440884
TMEM50A	-0.887508266
PPP2CA	1.075757127
ID2B	-4.20151782
GGH	0.301912061
RHOQ	-1.706385596
UBE2K	1.218492531
RAB10	-0.297974472
VKORC1	-0.317889632
ENPP2	-5.490636519
EGR1	-5.924394343
RABGGTB	0.495028167
APLP2	-0.351230721
FAM120A	-1.362988413
PTP4A1	-0.173479547
RAD21	-0.034020109
TSR2	1.383834
RDH11	0.304324508
NME2	0.182339626
CALR	0.639836305
METAP2	-0.328764017
TMEM45A	-2.819347469
PSMG2	0.290014027
THBS2	-4.295827473
PRRC1	-0.41147043
CYCS	1.417859013
MTCH2	0.781399682
HBXIP	-0.4398361
FGF13	3.956137348
SUPT16H	1.815055632
HDAC2	1.622165649
ALS2	0.282043098
C19orf43	0.909408929
CNN2	1.094766863
PSMB3	1.133738753
HMGB3	3.077266255
CCNC	1.084937051
MTCH1	0.698895333
SLC7A5	2.765492164
PSMA2	1.324525206
WAC	0.592535442
BEX4	0.212573381
TMEM49	-0.773512125
PRMT1	2.414715433
G3BP2	0.977033583
UBE2D3	0.222981156
SLC25A3	0.094961738
PDIA3	0.268222096
C11orf31	1.618812144
RSL1D1	1.235207243
TM2D2	1.36532958
FAM32A	0.746470887
SEC31A	-1.4459907
CFDP1	-0.279812678
CRIM1	-3.796820759
ATP5J2	0.95262065
VSNL1	5.165232007
DPM1	-0.041173476
C3orf1	0.433353486
ZFP36	-4.019555541
TLCD1	3.07754169
MRPL21	1.581240215
ATP5L	0.408946322
SF3B14	-0.053702345
HN1	2.385800736
LASP1	-0.422574052
PKM2	1.105745851
SMNDC1	0.053626404
EIF3I	0.889439887
CTPS	2.103106275
YME1L1	-0.021900695
KIAA1033	-1.559763606
TXNIP	-4.729140358
C21orf45	2.345965864
VCP	1.46547542
AMD1	1.482759503
MAL2	4.034750192
CKAP5	1.299231662
QARS	1.121638355
MRPS24	0.662725354
KANK2	-2.89819249
40436	-0.544989034
40428	-1.222617452
RRM2	2.482894269
SEC22B	-2.569689867
PSMA6	0.694546354
ARL8B	-1.078923994
CHMP5	-1.439056445
ATP6V1B2	-0.431510846
PPP2R5C	-1.185109858
GSTA4	-1.280744407
PNP	3.192042885
ID3	-0.56713084
MEX3C	0.156930939
FNDC3B	-2.823528803
SEC23A	-1.953085725
IAH1	-3.472022586
SUMO1P3	0.506213873
ACOT13	1.037462464
PGRMC2	-1.276079148
PAPOLA	0.479565024
GHITM	-0.638131892
SF1	1.288083895
MSH2	2.771962175
FKBP11	0.110980244
LDB2	-0.571446735
KIAA0101	0.978050492
GOLT1B	-1.141904946
COMT	-3.558462503
SLC25A39	2.776208941
TRIM37	1.449375893
TIMM17A	-0.119763024
CMTM6	0.0146919
ACTL6A	1.048513321
CAND1	0.754783246
TMEM30A	-2.040186997
SERP1	0.116931605
EID1	-0.492409738
CRABP1	4.531851164
FEZ2	-1.840908943
SERPINB9	1.064619345
FAM171A1	0.47611018
RRAGA	-1.10405956
C20orf3	0.254437483
RAB13	-0.065908346
HMGN4	-0.324147471
SGCE	-2.739237075
RANBP1	2.241121894
TCERG1	0.975203181
MTPN	-1.33092592
RFC3	2.470604259
SRI	0.059574733
C12orf23	-4.103625434
PRR13	0.709516018
PFDN1	0.73809848
STC2	-2.376077815
PIM2	3.829715239
TM9SF1	-1.975354062
GLRX5	0.848114251
CENPW	2.337753913
ARL6IP6	1.241374457
PAPSS1	0.456451748
POU5F1	4.475055284
IFITM1	1.1269336
EIF1B	0.12350206
HN1L	2.397994379
COTL1	-0.19435421
SOCS5	-3.58803505
PPM1G	2.492543452
UBE2E3	-0.742063462
TSPAN6	1.065465337
SLC20A1	0.912268603
POLR2K	0.424390388
NLGN4X	3.616332872
EIF3L	0.626040164
SEC11C	1.557760773
HMGA2	0.936787674
EBPL	1.578844039
STOM	-3.115914067
KDELR3	-3.568510193
GABARAPL1	-0.729521811
YPEL5	-2.545278799
SNRPD2	1.471524148
ARMCX1	-0.904979658
COPB1	-1.320704954
MRPL34	0.898890418
MAP2K1	-0.022157154
BCLAF1	0.707951188
FAM98A	1.033844044
POLR1D	0.807611835
JTB	-0.250780871
IVNS1ABP	2.381655745
PPAT	1.998403215
UBE2N	1.27756242
YTHDF1	1.134829625
LSM4	2.111804971
POLE3	0.873758515
PPIA	1.488875077
TRAPPC3	-0.245003631
UBL3	-2.15945167
ETF1	0.977988969
CCDC90B	-0.501245422
MMD	0.458347293
PEA15	-0.992698043
SAE1	1.457169682
SQSTM1	-1.539046666
CBX1	1.049414233
GPN3	1.504312772
SLC2A1	1.634784858
CCNDBP1	-2.195428304
SH3BGRL	-1.476567747
KDM5B	0.921027684
FKBP3	1.223447724
ATP6V0B	1.471873319
DDX47	0.465313998
CLTA	0.624121478
AKR1B1	-0.144846384
TACC3	3.429845914
SAR1A	-0.247188617
GOLPH3	-0.584962501
CEBPB	-3.4237484
VAMP3	-1.861730692
ESD	-1.352853572
PGD	1.292525376
